933;Zieff, Howard
934;Colman, Ronald
935;Hayes, Helen
936;McGavin, Darren
937;Hayward, Susan
938;Hayworth, Rita
939;Sherman, Vincent
940;Aherne, Brian
941;Vidor, Charles
942;Headley, Glenne
943;Hedren, Tippi
944;Prysirr, Geof
945;Hendrix, Leah Ayres
946;Florea, John
947;Piscopo, Joe
948;Henner, Marilu
949;Surovy, Nicolas
950;Holcomb, Rod
951;Henning, Eva
952;Harrison, Rex
953;Hepburn, Audrey
954;Garner, James
955;Hepburn, Katharine
956;Harvey, Anthony
957;Kazan, Elia
958;Lang, Walter
959;Miller, Stuart
960;Rydell, Mark
961;Shakur, Tupac
962;Herron, Cindy
963;Dickerson, Ernest R.
964;Hershey, Barbara
965;Anspaugh, David
966;Hicks, Catherine
967;Reeve, Geoffrey
968;Shaw, Robert
969;Hiller, Wendy
970;Zinnemann, Fred
971;Leadbitter, Bill
972;Hills, Beverly
973;Emes, Ian
974;MacNee, Patrick
975;Hoak, Clare
976;Brand, Larry
977;Brown, Tom
978;Hobart, Rose
979;Katz, Omri
980;Hoffman, Shawn
981;Thompson, Brett
982;Terlesky, John
983;Hoffs, Susanna
984;Hoffs, Tamar Simon
985;Holcomb, Sarah
986;Ramis, Harold
987;Whitaker, Johnny
988;Holm, Celeste
989;Finneran, Siohban
990;Holmes, Michelle
991;Clarke, Alan
992;Dean, Eddie
993;Holt, Jennifer
994;Horn, Camilla
995;Webb, Greg
996;Howard, Barbara
997;Neff, Thomas L.
998;Birney, David
999;Hubley, Season
1000;Kaczender, George
1001;Hudson, Rochelle
1002;Hull, Josephine
1003;Grieco, Richard
1004;Hunt, Linda
1005;Wilmington, Michael
1006;Hunter, Holly
1007;Coen, Joel
1008;Hallström, Lasse
1009;Huppert, Isabelle
1010;Williams, Robin
1011;Hurt, Mary Beth
1012;Kennedy, George
1013;Hussey, Olivia
1014;Fukasaku, Kinji
1015;Hussey, Ruth
1016;Vidor, King
1017;Huston, Anjelica
1018;Silver, Ron
1019;Mazursky, Paul
1020;Julia, Raul
1021;Sonnenfeld, B.
1022;Hyams, Leila
1023;Browning, Tod
1024;Bakula, Scott
1025;Ireland, Kathy
1026;Dragoti, Stan
1027;Garcia, Andy
1028;Irving, Amy
1029;Barreto, Bruno
1030;Oliansky, Joel
1031;Riegert, Peter
1032;Silver, Joan Micklin
1033;Kime, Jeffrey
1034;Isabelle Weingarten.
1035;Thaw, John
1036;Jackson, Glenda
1037;Barrett, Lezli-An
1038;Segal, George
1039;Frank, Melvin
1040;Johns, Stratford
1041;Connors, Mike
1042;Jackson, Sherry
1043;Chaffey, Don
1044;Jacobsson, Ulla
1045;Jaglom, Henry
1046;Jakobsen, Maggie
1047;Brandauer, Klaus Maria
1048;Janda, Krystyna
1049;Dyall, Franklin
1050;Jeans, Isabel
1051;Jewell, Isabel
1052;Davidson, Tommy
1053;Johnson, Anne-Marie
1054;Hooks, Kevin
1055;Johnson, Michelle
1056;Jones, Grace
1057;Cox, Alex
1058;Gaylord, Mitch
1059;Jones, Janet
1060;Magnoli, Albert
1061;Jones, Shirley
1062;Levy, Ralph
1063;Howard, Ron
1064;Roberts, Pernell
1065;Jovovich, Milla
1066;Wiemer, Robert
1067;Eklund, Bengt
1068;Jönsson, Nine-Christine
1069;O'Neal, Ryan
1070;Kahn, Madeline
1071;Bogdanovich, Peter
1072;Damski, Mel
1073;Wilder, Gene
1074;Kane, Carol
1075;Amurri, Franco
1076;Silvera, Frank
1077;Kane, Irene
1078;Brosnan, Pierce
1079;Kapoor, Shashi
1080;Meyer, Nicholas
1081;Kaprisky, Valerie
1082;McBride, Jim
1083;Kava, Caroline
1084;Kavner, Julie
1085;Marshall, Penny
1086;Keaton, Diane
1087;Shepard, Sam
1088;Atherton, William
1089;Pacino, Al
1090;Potter, Martin
1091;Keller, Hiram
1092;Scott, George C.
1093;Keller, Marthe
1094;Avildsen, John G.
1095;Arkin, Alan
1096;Kellerman, Sally
1097;Gable, Clark
1098;Kelly, Grace
1099;Kruger, Otto
1100;Kelly, Nancy
1101;Colmes, Walter
1102;King, Henry
1103;Jones, Henry
1104;LeRoy, Mervyn
1105;Gibson, Mel
1106;Kensit, Patsy
1107;Herman, Mark
1108;Barthelmess, Richard
1109;Kent, Barbara
1110;Webb, Millard
1111;Kidder, Margot
1112;Reeve, Christopher
1113;Waris, Hussein
1114;Neill, Sam
1115;Kidman, Nicole
1116;Scott, Tony
1117;Glanzelius, Anton
1118;Kinnaman, Melinda
1119;Kinski, Nastassia
1120;Stanton, Harry Dean
1121;Kirkland, Sally
1122;Winner, Michael
1123;Kitt, Eartha
1124;Jones, Terry
1125;Kikoine, Gerard
1126;McCleery, Gary
1127;Klenck, Margaret
1128;King, Rick
1129;Knight, Shirley
1130;Wilson, Scott
1131;Komorowska, Maja
1132;Zanussi, Krzystoff
1133;Kornman, Mary
1134;Hogan, Paul
1135;Kozlowski, Linda
1136;Cornell, John
1137;Faiman, Peter
1138;Kreuzer, Lisa
1139;Krige, Alice
1140;Graham, Gary
1141;Kristel, Sylvia
1142;Blot, Philippe
1143;Sommer, Josef
1144;Coppola, Christopher
1145;Kruize, Kelly
1146;Nagase, Masatoshi
1147;Kudoh, Youki
1148;Jarmusch, Jim
1149;Kumagai, Denice
1150;Post, Ted
1151;Goodman, John
1152;Kurtz, Swoosie
1153;Byrne, David
1154;Mori, Masayuki
1155;Kyô, Machiki
1156;Mizoguchi, Kenji
1157;Ladd, Diane
1158;Cohen, Martin B.
1159;Howard, Arliss
1160;Lahti, Christine
1161;Badham, John
1162;Hirsch, Judd
1163;Nimoy, Leonard
1164;Landers, Audrey
1165;Most, Donald
1166;Landers, Judy
1167;Blancato, Ken
1168;Dillon, Matt
1169;Lane, Diane
1170;Bolt, Ben
1171;Howell, C. Thomas
1172;Finch, Charles
1173;Hill, Walter
1174;Lange, Jessica
1175;Hackford, Taylor
1176;Wilson, Whip
1177;Larson, Christine
1178;Laure, Carole
1179;Gable, Christopher
1180;Lawson, Twiggy
1181;Seagal, Steven
1182;LeBrock, Kelly
1183;Malmuth, Bruce
1184;Leigh, Janet
1185;Sternberg, Josef von
1186;Neidorf, David
1187;Leigh, Jennifer Jason
1188;Stockwell, John
1189;Leigh, Vivien
1190;Lewis, Charlotte
1191;Lisi, Virna
1192;Amateau, Rod
1193;Lattuada, Alberto
1194;Lloyd, Emily
1195;Lloyd, Rosalind
1196;McLaglen, Andrew V.
1197;Locke, Sondra
1198;Barry, Michael
1199;Townsend, Robert
